x,y,u_h
0.666667,0.878788,0.322112
0.69697,0.878788,0.302976
0.727273,0.878788,0.281096
0.757576,0.878788,0.25667
0.787879,0.878788,0.22992
0.818182,0.878788,0.201088
0.848485,0.878788,0.170434
0.878788,0.878788,0.138237
0.909091,0.878788,0.104789
0.939394,0.878788,0.0703907
0.969697,0.878788,0.0353555
0.030303,0.909091,0.0268006
0.0606061,0.909091,0.0533585
0.0909091,0.909091,0.0794332
0.121212,0.909091,0.104789
0.151515,0.909091,0.129195
0.181818,0.909091,0.152431
0.212121,0.909091,0.174287
0.242424,0.909091,0.194565
0.272727,0.909091,0.21308
0.30303,0.909091,0.229666
0.333333,0.909091,0.244172
0.363636,0.909091,0.256467
0.393939,0.909091,0.266439
0.424242,0.909091,0.273998
0.454545,0.909091,0.279076
0.484848,0.909091,0.281626
0.515152,0.909091,0.281626
0.545455,0.909091,0.279076
0.575758,0.909091,0.273998
0.606061,0.909091,0.266439
0.636364,0.909091,0.256467
0.666667,0.909091,0.244172
0.69697,0.909091,0.229666
0.727273,0.909091,0.21308
0.757576,0.909091,0.194565
0.787879,0.909091,0.174287
0.818182,0.909091,0.152431
0.848485,0.909091,0.129195
0.878788,0.909091,0.104789
0.909091,0.909091,0.0794332
0.939394,0.909091,0.0533585
0.969697,0.909091,0.0268006
0.030303,0.939394,0.0180031
0.0606061,0.939394,0.0358431
0.0909091,0.939394,0.0533585
0.121212,0.939394,0.0703907
0.151515,0.939394,0.0867855
0.181818,0.939394,0.102394
0.212121,0.939394,0.117076
0.242424,0.939394,0.130697
0.272727,0.939394,0.143135
0.30303,0.939394,0.154276
0.333333,0.939394,0.16402
0.363636,0.939394,0.172279
0.393939,0.939394,0.178978
0.424242,0.939394,0.184056
0.454545,0.939394,0.187466
0.484848,0.939394,0.18918
0.515152,0.939394,0.18918
0.545455,0.939394,0.187466
0.575758,0.939394,0.184056
0.606061,0.939394,0.178978
0.636364,0.939394,0.172279
0.666667,0.939394,0.16402
0.69697,0.939394,0.154276
0.727273,0.939394,0.143135
0.757576,0.939394,0.130697
0.787879,0.939394,0.117076
0.818182,0.939394,0.102394
0.848485,0.939394,0.0867855
0.878788,0.939394,0.0703907
0.909091,0.939394,0.0533585
0.939394,0.939394,0.0358431
0.969697,0.939394,0.0180031
0.030303,0.969697,0.00904248
0.0606061,0.969697,0.0180031
0.0909091,0.969697,0.0268006
0.121212,0.969697,0.0353555
0.151515,0.969697,0.0435901
0.181818,0.969697,0.05143
0.212121,0.969697,0.0588041
0.242424,0.969697,0.0656457
0.272727,0.969697,0.0718928
0.30303,0.969697,0.0774889
0.333333,0.969697,0.0823831
0.363636,0.969697,0.0865314
0.393939,0.969697,0.0898959
0.424242,0.969697,0.0924464
0.454545,0.969697,0.0941596
0.484848,0.969697,0.0950201
0.515152,0.969697,0.0950201
0.545455,0.969697,0.0941596
0.575758,0.969697,0.0924464
0.606061,0.969697,0.0898959
0.636364,0.969697,0.0865314
0.666667,0.969697,0.0823831
0.69697,0.969697,0.0774889
0.727273,0.969697,0.0718928
0.757576,0.969697,0.0656457
0.787879,0.969697,0.0588041
0.818182,0.969697,0.05143
0.848485,0.969697,0.0435901
0.878788,0.969697,0.0353555
0.909091,0.969697,0.0268006
0.939394,0.969697,0.0180031
0.969697,0.969697,0.00904248
