x,y,u_h
0.0697674,0.147287,0.0970612
0.0775194,0.147287,0.107643
0.0852713,0.147287,0.11816
0.0930233,0.147287,0.128608
0.100775,0.147287,0.138979
0.108527,0.147287,0.149268
0.116279,0.147287,0.159468
0.124031,0.147287,0.169574
0.131783,0.147287,0.179579
0.139535,0.147287,0.189478
0.147287,0.147287,0.199264
0.155039,0.147287,0.208933
0.162791,0.147287,0.218477
0.170543,0.147287,0.227892
0.178295,0.147287,0.237171
0.186047,0.147287,0.24631
0.193798,0.147287,0.255303
0.20155,0.147287,0.264144
0.209302,0.147287,0.272829
0.217054,0.147287,0.281352
0.224806,0.147287,0.289708
0.232558,0.147287,0.297892
0.24031,0.147287,0.3059
0.248062,0.147287,0.313726
0.255814,0.147287,0.321366
0.263566,0.147287,0.328816
0.271318,0.147287,0.33607
0.27907,0.147287,0.343125
0.286822,0.147287,0.349977
0.294574,0.147287,0.356621
0.302326,0.147287,0.363054
0.310078,0.147287,0.369271
0.317829,0.147287,0.375269
0.325581,0.147287,0.381045
0.333333,0.147287,0.386595
0.341085,0.147287,0.391916
0.348837,0.147287,0.397004
0.356589,0.147287,0.401856
0.364341,0.147287,0.406471
0.372093,0.147287,0.410844
0.379845,0.147287,0.414974
0.387597,0.147287,0.418857
0.395349,0.147287,0.422492
0.403101,0.147287,0.425877
0.410853,0.147287,0.429009
0.418605,0.147287,0.431886
0.426357,0.147287,0.434508
0.434109,0.147287,0.436871
0.44186,0.147287,0.438976
0.449612,0.147287,0.44082
0.457364,0.147287,0.442403
0.465116,0.147287,0.443724
0.472868,0.147287,0.444781
0.48062,0.147287,0.445574
0.488372,0.147287,0.446104
0.496124,0.147287,0.446368
0.503876,0.147287,0.446368
0.511628,0.147287,0.446104
0.51938,0.147287,0.445574
0.527132,0.147287,0.444781
0.534884,0.147287,0.443724
0.542636,0.147287,0.442403
0.550388,0.147287,0.44082
0.55814,0.147287,0.438976
0.565891,0.147287,0.436871
0.573643,0.147287,0.434508
0.581395,0.147287,0.431886
0.589147,0.147287,0.429009
0.596899,0.147287,0.425877
0.604651,0.147287,0.422492
0.612403,0.147287,0.418857
0.620155,0.147287,0.414974
0.627907,0.147287,0.410844
0.635659,0.147287,0.406471
0.643411,0.147287,0.401856
0.651163,0.147287,0.397004
0.658915,0.147287,0.391916
0.666667,0.147287,0.386595
0.674419,0.147287,0.381045
0.682171,0.147287,0.375269
0.689922,0.147287,0.369271
0.697674,0.147287,0.363054
0.705426,0.147287,0.356621
0.713178,0.147287,0.349977
0.72093,0.147287,0.343125
0.728682,0.147287,0.33607
0.736434,0.147287,0.328816
0.744186,0.147287,0.321366
0.751938,0.147287,0.313726
0.75969,0.147287,0.3059
0.767442,0.147287,0.297892
0.775194,0.147287,0.289708
0.782946,0.147287,0.281352
0.790698,0.147287,0.272829
0.79845,0.147287,0.264144
0.806202,0.147287,0.255303
0.813953,0.147287,0.24631
0.821705,0.147287,0.237171
0.829457,0.147287,0.227892
0.837209,0.147287,0.218477
0.844961,0.147287,0.208933
0.852713,0.147287,0.199264
0.860465,0.147287,0.189478
0.868217,0.147287,0.179579
0.875969,0.147287,0.169574
0.883721,0.147287,0.159468
0.891473,0.147287,0.149268
0.899225,0.147287,0.138979
0.906977,0.147287,0.128608
0.914729,0.147287,0.11816
0.922481,0.147287,0.107643
0.930233,0.147287,0.0970612
0.937984,0.147287,0.0864221
0.945736,0.147287,0.0757318
0.953488,0.147287,0.0649966
0.96124,0.147287,0.0542228
0.968992,0.147287,0.0434169
0.976744,0.147287,0.0325852
0.984496,0.147287,0.0217342
0.992248,0.147287,0.0108703
0.00775194,0.155039,0.0113978
0.0155039,0.155039,0.0227887
0.0232558,0.155039,0.0341662
0.0310078,0.155039,0.0455234
0.0387597,0.155039,0.0568537
0.0465116,0.155039,0.0681502
0.0542636,0.155039,0.0794062
0.0620155,0.155039,0.0906152
0.0697674,0.155039,0.10177
0.0775194,0.155039,0.112865
0.0852713,0.155039,0.123893
0.0930233,0.155039,0.134848
0.100775,0.155039,0.145722
0.108527,0.155039,0.15651
0.116279,0.155039,0.167206
0.124031,0.155039,0.177802
0.131783,0.155039,0.188292
0.139535,0.155039,0.198671
0.147287,0.155039,0.208933
0.155039,0.155039,0.21907
0.162791,0.155039,0.229077
0.170543,0.155039,0.238949
0.178295,0.155039,0.248678
0.186047,0.155039,0.258261
0.193798,0.155039,0.26769
0.20155,0.155039,0.27696
0.209302,0.155039,0.286066
0.217054,0.155039,0.295003
0.224806,0.155039,0.303764
0.232558,0.155039,0.312346
0.24031,0.155039,0.320742
0.248062,0.155039,0.328948
0.255814,0.155039,0.336958
0.263566,0.155039,0.344769
0.271318,0.155039,0.352376
0.27907,0.155039,0.359773
0.286822,0.155039,0.366958
0.294574,0.155039,0.373924
0.302326,0.155039,0.380669
0.310078,0.155039,0.387188
0.317829,0.155039,0.393477
0.325581,0.155039,0.399533
0.333333,0.155039,0.405352
0.341085,0.155039,0.410931
0.348837,0.155039,0.416266
0.356589,0.155039,0.421354
0.364341,0.155039,0.426192
0.372093,0.155039,0.430778
0.379845,0.155039,0.435108
0.387597,0.155039,0.43918
0.395349,0.155039,0.442991
0.403101,0.155039,0.44654
0.410853,0.155039,0.449824
0.418605,0.155039,0.452841
0.426357,0.155039,0.45559
0.434109,0.155039,0.458068
0.44186,0.155039,0.460275
0.449612,0.155039,0.462208
0.457364,0.155039,0.463868
0.465116,0.155039,0.465253
0.472868,0.155039,0.466361
0.48062,0.155039,0.467193
0.488372,0.155039,0.467748
0.496124,0.155039,0.468026
0.503876,0.155039,0.468026
0.511628,0.155039,0.467748
0.51938,0.155039,0.467193
0.527132,0.155039,0.466361
0.534884,0.155039,0.465253
0.542636,0.155039,0.463868
0.550388,0.155039,0.462208
0.55814,0.155039,0.460275
0.565891,0.155039,0.458068
0.573643,0.155039,0.45559
0.581395,0.155039,0.452841
0.589147,0.155039,0.449824
0.596899,0.155039,0.44654
0.604651,0.155039,0.442991
0.612403,0.155039,0.43918
0.620155,0.155039,0.435108
0.627907,0.155039,0.430778
0.635659,0.155039,0.426192
0.643411,0.155039,0.421354
0.651163,0.155039,0.416266
0.658915,0.155039,0.410931
0.666667,0.155039,0.405352
0.674419,0.155039,0.399533
0.682171,0.155039,0.393477
0.689922,0.155039,0.387188
0.697674,0.155039,0.380669
0.705426,0.155039,0.373924
0.713178,0.155039,0.366958
0.72093,0.155039,0.359773
0.728682,0.155039,0.352376
0.736434,0.155039,0.344769
0.744186,0.155039,0.336958
0.751938,0.155039,0.328948
0.75969,0.155039,0.320742
0.767442,0.155039,0.312346
0.775194,0.155039,0.303764
0.782946,0.155039,0.295003
0.790698,0.155039,0.286066
0.79845,0.155039,0.27696
0.806202,0.155039,0.26769
0.813953,0.155039,0.258261
0.821705,0.155039,0.248678
0.829457,0.155039,0.238949
0.837209,0.155039,0.229077
0.844961,0.155039,0.21907
0.852713,0.155039,0.208933
0.860465,0.155039,0.198671
0.868217,0.155039,0.188292
0.875969,0.155039,0.177802
0.883721,0.155039,0.167206
0.891473,0.155039,0.15651
0.899225,0.155039,0.145722
0.906977,0.155039,0.134848
0.914729,0.155039,0.123893
0.922481,0.155039,0.112865
0.930233,0.155039,0.10177
0.937984,0.155039,0.0906152
0.945736,0.155039,0.0794062
0.953488,0.155039,0.0681502
0.96124,0.155039,0.0568537
0.968992,0.155039,0.0455234
0.976744,0.155039,0.0341662
0.984496,0.155039,0.0227887
0.992248,0.155039,0.0113978
0.00775194,0.162791,0.0119184
0.0155039,0.162791,0.0238298
0.0232558,0.162791,0.035727
0.0310078,0.162791,0.047603
0.0387597,0.162791,0.0594508
0.0465116,0.162791,0.0712633
0.0542636,0.162791,0.0830336
0.0620155,0.162791,0.0947546
0.0697674,0.162791,0.106419
0.0775194,0.162791,0.118021
0.0852713,0.162791,0.129553
0.0930233,0.162791,0.141008
0.100775,0.162791,0.152379
0.108527,0.162791,0.16366
0.116279,0.162791,0.174844
0.124031,0.162791,0.185924
0.131783,0.162791,0.196894
0.139535,0.162791,0.207747
0.147287,0.162791,0.218477
0.155039,0.162791,0.229077
0.162791,0.162791,0.239542
0.170543,0.162791,0.249864
0.178295,0.162791,0.260038
0.186047,0.162791,0.270058
0.193798,0.162791,0.279918
0.20155,0.162791,0.289612
0.209302,0.162791,0.299134
0.217054,0.162791,0.308479
0.224806,0.162791,0.317641
0.232558,0.162791,0.326614
0.24031,0.162791,0.335394
0.248062,0.162791,0.343974
0.255814,0.162791,0.352351
0.263566,0.162791,0.360519
0.271318,0.162791,0.368473
0.27907,0.162791,0.376208
0.286822,0.162791,0.383721
0.294574,0.162791,0.391005
0.302326,0.162791,0.398058
0.310078,0.162791,0.404875
0.317829,0.162791,0.411452
0.325581,0.162791,0.417784
0.333333,0.162791,0.423869
0.341085,0.162791,0.429703
0.348837,0.162791,0.435281
0.356589,0.162791,0.440602
0.364341,0.162791,0.445661
0.372093,0.162791,0.450456
0.379845,0.162791,0.454984
0.387597,0.162791,0.459242
0.395349,0.162791,0.463227
0.403101,0.162791,0.466938
0.410853,0.162791,0.470372
0.418605,0.162791,0.473527
0.426357,0.162791,0.476401
0.434109,0.162791,0.478993
0.44186,0.162791,0.481301
0.449612,0.162791,0.483323
0.457364,0.162791,0.485058
0.465116,0.162791,0.486506
0.472868,0.162791,0.487665
0.48062,0.162791,0.488535
0.488372,0.162791,0.489116
0.496124,0.162791,0.489406
0.503876,0.162791,0.489406
0.511628,0.162791,0.489116
0.51938,0.162791,0.488535
0.527132,0.162791,0.487665
0.534884,0.162791,0.486506
0.542636,0.162791,0.485058
0.550388,0.162791,0.483323
0.55814,0.162791,0.481301
0.565891,0.162791,0.478993
0.573643,0.162791,0.476401
0.581395,0.162791,0.473527
0.589147,0.162791,0.470372
0.596899,0.162791,0.466938
0.604651,0.162791,0.463227
0.612403,0.162791,0.459242
0.620155,0.162791,0.454984
0.627907,0.162791,0.450456
0.635659,0.162791,0.445661
0.643411,0.162791,0.440602
0.651163,0.162791,0.435281
0.658915,0.162791,0.429703
0.666667,0.162791,0.423869
0.674419,0.162791,0.417784
0.682171,0.162791,0.411452
0.689922,0.162791,0.404875
0.697674,0.162791,0.398058
0.705426,0.162791,0.391005
0.713178,0.162791,0.383721
0.72093,0.162791,0.376208
0.728682,0.162791,0.368473
0.736434,0.162791,0.360519
0.744186,0.162791,0.352351
0.751938,0.162791,0.343974
0.75969,0.162791,0.335394
0.767442,0.162791,0.326614
0.775194,0.162791,0.317641
0.782946,0.162791,0.308479
0.790698,0.162791,0.299134
0.79845,0.162791,0.289612
0.806202,0.162791,0.279918
0.813953,0.162791,0.270058
0.821705,0.162791,0.260038
0.829457,0.162791,0.249864
0.837209,0.162791,0.239542
0.844961,0.162791,0.229077
0.852713,0.162791,0.218477
0.860465,0.162791,0.207747
0.868217,0.162791,0.196894
0.875969,0.162791,0.185924
0.883721,0.162791,0.174844
0.891473,0.162791,0.16366
0.899225,0.162791,0.152379
0.906977,0.162791,0.141008
0.914729,0.162791,0.129553
0.922481,0.162791,0.118021
0.930233,0.162791,0.106419
0.937984,0.162791,0.0947546
0.945736,0.162791,0.0830336
0.953488,0.162791,0.0712633
0.96124,0.162791,0.0594508
0.968992,0.162791,0.047603
0.976744,0.162791,0.035727
0.984496,0.162791,0.0238298
0.992248,0.162791,0.0119184
0.00775194,0.170543,0.012432
0.0155039,0.170543,0.0248566
0.0232558,0.170543,0.0372665
0.0310078,0.170543,0.0496543
0.0387597,0.170543,0.0620127
0.0465116,0.170543,0.0743342
0.0542636,0.170543,0.0866117
0.0620155,0.170543,0.0988378
0.0697674,0.170543,0.111005
0.0775194,0.170543,0.123107
0.0852713,0.170543,0.135136
0.0930233,0.170543,0.147084
0.100775,0.170543,0.158945
0.108527,0.170543,0.170712
0.116279,0.170543,0.182378
0.124031,0.170543,0.193936
0.131783,0.170543,0.205378
0.139535,0.170543,0.216699
0.147287,0.170543,0.227892
0.155039,0.170543,0.238949
0.162791,0.170543,0.249864
0.170543,0.170543,0.260631
0.178295,0.170543,0.271244
0.186047,0.170543,0.281696
0.193798,0.170543,0.291981
0.20155,0.170543,0.302092
0.209302,0.170543,0.312025
0.217054,0.170543,0.321772
0.224806,0.170543,0.331328
0.232558,0.170543,0.340688
0.24031,0.170543,0.349846
0.248062,0.170543,0.358797
0.255814,0.170543,0.367535
0.263566,0.170543,0.376054
0.271318,0.170543,0.384351
0.27907,0.170543,0.39242
0.286822,0.170543,0.400256
0.294574,0.170543,0.407855
0.302326,0.170543,0.415211
0.310078,0.170543,0.422322
0.317829,0.170543,0.429182
0.325581,0.170543,0.435788
0.333333,0.170543,0.442135
0.341085,0.170543,0.44822
0.348837,0.170543,0.454039
0.356589,0.170543,0.459589
0.364341,0.170543,0.464866
0.372093,0.170543,0.469867
0.379845,0.170543,0.47459
0.387597,0.170543,0.479032
0.395349,0.170543,0.483189
0.403101,0.170543,0.48706
0.410853,0.170543,0.490642
0.418605,0.170543,0.493933
0.426357,0.170543,0.496931
0.434109,0.170543,0.499634
0.44186,0.170543,0.502041
0.449612,0.170543,0.50415
0.457364,0.170543,0.50596
0.465116,0.170543,0.507471
0.472868,0.170543,0.50868
0.48062,0.170543,0.509587
0.488372,0.170543,0.510193
0.496124,0.170543,0.510495
0.503876,0.170543,0.510495
0.511628,0.170543,0.510193
0.51938,0.170543,0.509587
0.527132,0.170543,0.50868
0.534884,0.170543,0.507471
0.542636,0.170543,0.50596
0.550388,0.170543,0.50415
0.55814,0.170543,0.502041
0.565891,0.170543,0.499634
0.573643,0.170543,0.496931
0.581395,0.170543,0.493933
0.589147,0.170543,0.490642
0.596899,0.170543,0.48706
0.604651,0.170543,0.483189
0.612403,0.170543,0.479032
0.620155,0.170543,0.47459
0.627907,0.170543,0.469867
0.635659,0.170543,0.464866
0.643411,0.170543,0.459589
0.651163,0.170543,0.454039
0.658915,0.170543,0.44822
0.666667,0.170543,0.442135
0.674419,0.170543,0.435788
0.682171,0.170543,0.429182
0.689922,0.170543,0.422322
0.697674,0.170543,0.415211
0.705426,0.170543,0.407855
0.713178,0.170543,0.400256
0.72093,0.170543,0.39242
0.728682,0.170543,0.384351
0.736434,0.170543,0.376054
0.744186,0.170543,0.367535
0.751938,0.170543,0.358797
0.75969,0.170543,0.349846
0.767442,0.170543,0.340688
0.775194,0.170543,0.331328
0.782946,0.170543,0.321772
0.790698,0.170543,0.312025
0.79845,0.170543,0.302092
0.806202,0.170543,0.291981
0.813953,0.170543,0.281696
0.821705,0.170543,0.271244
0.829457,0.170543,0.260631
0.837209,0.170543,0.249864
0.844961,0.170543,0.238949
0.852713,0.170543,0.227892
0.860465,0.170543,0.216699
0.868217,0.170543,0.205378
0.875969,0.170543,0.193936
0.883721,0.170543,0.182378
0.891473,0.170543,0.170712
0.899225,0.170543,0.158945
0.906977,0.170543,0.147084
0.914729,0.170543,0.135136
0.922481,0.170543,0.123107
0.930233,0.170543,0.111005
0.937984,0.170543,0.0988378
0.945736,0.170543,0.0866117
0.953488,0.170543,0.0743342
0.96124,0.170543,0.0620127
0.968992,0.170543,0.0496543
0.976744,0.170543,0.0372665
0.984496,0.170543,0.0248566
0.992248,0.170543,0.012432
0.00775194,0.178295,0.0129382
0.0155039,0.178295,0.0258688
0.0232558,0.178295,0.038784
0.0310078,0.178295,0.0516762
0.0387597,0.178295,0.0645378
0.0465116,0.178295,0.0773611
0.0542636,0.178295,0.0901385
0.0620155,0.178295,0.102862
0.0697674,0.178295,0.115525
0.0775194,0.178295,0.12812
0.0852713,0.178295,0.140638
0.0930233,0.178295,0.153073
0.100775,0.178295,0.165418
0.108527,0.178295,0.177664
0.116279,0.178295,0.189805
0.124031,0.178295,0.201833
0.131783,0.178295,0.213741
0.139535,0.178295,0.225523
0.147287,0.178295,0.237171
0.155039,0.178295,0.248678
0.162791,0.178295,0.260038
0.170543,0.178295,0.271244
0.178295,0.178295,0.282289
0.186047,0.178295,0.293166
0.193798,0.178295,0.30387
0.20155,0.178295,0.314393
0.209302,0.178295,0.32473
0.217054,0.178295,0.334874
0.224806,0.178295,0.34482
0.232558,0.178295,0.354561
0.24031,0.178295,0.364092
0.248062,0.178295,0.373407
0.255814,0.178295,0.3825
0.263566,0.178295,0.391367
0.271318,0.178295,0.400002
0.27907,0.178295,0.408399
0.286822,0.178295,0.416554
0.294574,0.178295,0.424462
0.302326,0.178295,0.432118
0.310078,0.178295,0.439519
0.317829,0.178295,0.446658
0.325581,0.178295,0.453533
0.333333,0.178295,0.460138
0.341085,0.178295,0.466471
0.348837,0.178295,0.472527
0.356589,0.178295,0.478303
0.364341,0.178295,0.483795
0.372093,0.178295,0.489
0.379845,0.178295,0.493915
0.387597,0.178295,0.498537
0.395349,0.178295,0.502864
0.403101,0.178295,0.506892
0.410853,0.178295,0.51062
0.418605,0.178295,0.514045
0.426357,0.178295,0.517165
0.434109,0.178295,0.519979
0.44186,0.178295,0.522484
0.449612,0.178295,0.524679
0.457364,0.178295,0.526563
0.465116,0.178295,0.528134
0.472868,0.178295,0.529393
0.48062,0.178295,0.530337
0.488372,0.178295,0.530967
0.496124,0.178295,0.531282
0.503876,0.178295,0.531282
0.511628,0.178295,0.530967
0.51938,0.178295,0.530337
0.527132,0.178295,0.529393
0.534884,0.178295,0.528134
0.542636,0.178295,0.526563
0.550388,0.178295,0.524679
0.55814,0.178295,0.522484
0.565891,0.178295,0.519979
0.573643,0.178295,0.517165
0.581395,0.178295,0.514045
0.589147,0.178295,0.51062
0.596899,0.178295,0.506892
0.604651,0.178295,0.502864
0.612403,0.178295,0.498537
0.620155,0.178295,0.493915
0.627907,0.178295,0.489
0.635659,0.178295,0.483795
0.643411,0.178295,0.478303
0.651163,0.178295,0.472527
0.658915,0.178295,0.466471
0.666667,0.178295,0.460138
0.674419,0.178295,0.453533
0.682171,0.178295,0.446658
0.689922,0.178295,0.439519
0.697674,0.178295,0.432118
0.705426,0.178295,0.424462
0.713178,0.178295,0.416554
0.72093,0.178295,0.408399
0.728682,0.178295,0.400002
0.736434,0.178295,0.391367
0.744186,0.178295,0.3825
0.751938,0.178295,0.373407
0.75969,0.178295,0.364092
0.767442,0.178295,0.354561
0.775194,0.178295,0.34482
0.782946,0.178295,0.334874
0.790698,0.178295,0.32473
0.79845,0.178295,0.314393
0.806202,0.178295,0.30387
0.813953,0.178295,0.293166
0.821705,0.178295,0.282289
0.829457,0.178295,0.271244
0.837209,0.178295,0.260038
0.844961,0.178295,0.248678
0.852713,0.178295,0.237171
0.860465,0.178295,0.225523
0.868217,0.178295,0.213741
0.875969,0.178295,0.201833
0.883721,0.178295,0.189805
0.891473,0.178295,0.177664
0.899225,0.178295,0.165418
0.906977,0.178295,0.153073
0.914729,0.178295,0.140638
0.922481,0.178295,0.12812
0.930233,0.178295,0.115525
0.937984,0.178295,0.102862
0.945736,0.178295,0.0901385
0.953488,0.178295,0.0773611
0.96124,0.178295,0.0645378
0.968992,0.178295,0.0516762
0.976744,0.178295,0.038784
0.984496,0.178295,0.0258688
0.992248,0.178295,0.0129382
0.00775194,0.186047,0.0134368
0.0155039,0.186047,0.0268656
0.0232558,0.186047,0.0402785
0.0310078,0.186047,0.0536674
0.0387597,0.186047,0.0670246
0.0465116,0.186047,0.080342
0.0542636,0.186047,0.0936118
0.0620155,0.186047,0.106826
0.0697674,0.186047,0.119977
0.0775194,0.186047,0.133057
0.0852713,0.186047,0.146057
0.0930233,0.186047,0.158972
0.100775,0.186047,0.171792
0.108527,0.186047,0.18451
0.116279,0.186047,0.197118
0.124031,0.186047,0.20961
0.131783,0.186047,0.221977
0.139535,0.186047,0.234213
0.147287,0.186047,0.24631
0.155039,0.186047,0.258261
0.162791,0.186047,0.270058
0.170543,0.186047,0.281696
0.178295,0.186047,0.293166
0.186047,0.186047,0.304463
0.193798,0.186047,0.315579
0.20155,0.186047,0.326507
0.209302,0.186047,0.337243
0.217054,0.186047,0.347778
0.224806,0.186047,0.358107
0.232558,0.186047,0.368223
0.24031,0.186047,0.378121
0.248062,0.186047,0.387795
0.255814,0.186047,0.397239
0.263566,0.186047,0.406447
0.271318,0.186047,0.415415
0.27907,0.186047,0.424136
0.286822,0.186047,0.432605
0.294574,0.186047,0.440818
0.302326,0.186047,0.448769
0.310078,0.186047,0.456454
0.317829,0.186047,0.463869
0.325581,0.186047,0.471008
0.333333,0.186047,0.477868
0.341085,0.186047,0.484445
0.348837,0.186047,0.490735
0.356589,0.186047,0.496733
0.364341,0.186047,0.502437
0.372093,0.186047,0.507842
0.379845,0.186047,0.512947
0.387597,0.186047,0.517747
0.395349,0.186047,0.522241
0.403101,0.186047,0.526424
0.410853,0.186047,0.530296
0.418605,0.186047,0.533853
0.426357,0.186047,0.537093
0.434109,0.186047,0.540015
0.44186,0.186047,0.542616
0.449612,0.186047,0.544896
0.457364,0.186047,0.546853
0.465116,0.186047,0.548485
0.472868,0.186047,0.549792
0.48062,0.186047,0.550773
0.488372,0.186047,0.551427
0.496124,0.186047,0.551754
0.503876,0.186047,0.551754
0.511628,0.186047,0.551427
0.51938,0.186047,0.550773
0.527132,0.186047,0.549792
0.534884,0.186047,0.548485
0.542636,0.186047,0.546853
0.550388,0.186047,0.544896
0.55814,0.186047,0.542616
0.565891,0.186047,0.540015
0.573643,0.186047,0.537093
0.581395,0.186047,0.533853
0.589147,0.186047,0.530296
0.596899,0.186047,0.526424
0.604651,0.186047,0.522241
0.612403,0.186047,0.517747
0.620155,0.186047,0.512947
0.627907,0.186047,0.507842
0.635659,0.186047,0.502437
0.643411,0.186047,0.496733
0.651163,0.186047,0.490735
0.658915,0.186047,0.484445
0.666667,0.186047,0.477868
0.674419,0.186047,0.471008
0.682171,0.186047,0.463869
0.689922,0.186047,0.456454
0.697674,0.186047,0.448769
0.705426,0.186047,0.440818
0.713178,0.186047,0.432605
0.72093,0.186047,0.424136
0.728682,0.186047,0.415415
0.736434,0.186047,0.406447
0.744186,0.186047,0.397239
0.751938,0.186047,0.387795
0.75969,0.186047,0.378121
0.767442,0.186047,0.368223
0.775194,0.186047,0.358107
0.782946,0.186047,0.347778
0.790698,0.186047,0.337243
0.79845,0.186047,0.326507
0.806202,0.186047,0.315579
0.813953,0.186047,0.304463
0.821705,0.186047,0.293166
0.829457,0.186047,0.281696
0.837209,0.186047,0.270058
0.844961,0.186047,0.258261
0.852713,0.186047,0.24631
0.860465,0.186047,0.234213
0.868217,0.186047,0.221977
0.875969,0.186047,0.20961
0.883721,0.186047,0.197118
0.891473,0.186047,0.18451
0.899225,0.186047,0.171792
0.906977,0.186047,0.158972
0.914729,0.186047,0.146057
0.922481,0.186047,0.133057
0.930233,0.186047,0.119977
0.937984,0.186047,0.106826
0.945736,0.186047,0.0936118
0.953488,0.186047,0.080342
0.96124,0.186047,0.0670246
0.968992,0.186047,0.0536674
0.976744,0.186047,0.0402785
0.984496,0.186047,0.0268656
0.992248,0.186047,0.0134368
0.00775194,0.193798,0.0139274
0.0155039,0.193798,0.0278464
0.0232558,0.193798,0.041749
0.0310078,0.193798,0.0556268
0.0387597,0.193798,0.0694717
0.0465116,0.193798,0.0832753
0.0542636,0.193798,0.0970295
0.0620155,0.193798,0.110726
0.0697674,0.193798,0.124357
0.0775194,0.193798,0.137915
0.0852713,0.193798,0.15139
0.0930233,0.193798,0.164776
0.100775,0.193798,0.178064
0.108527,0.193798,0.191246
0.116279,0.193798,0.204315
0.124031,0.193798,0.217263
0.131783,0.193798,0.230082
0.139535,0.193798,0.242764
0.147287,0.193798,0.255303
0.155039,0.193798,0.26769
0.162791,0.193798,0.279918
0.170543,0.193798,0.291981
0.178295,0.193798,0.30387
0.186047,0.193798,0.315579
0.193798,0.193798,0.3271
0.20155,0.193798,0.338428
0.209302,0.193798,0.349555
0.217054,0.193798,0.360475
0.224806,0.193798,0.371181
0.232558,0.193798,0.381667
0.24031,0.193798,0.391927
0.248062,0.193798,0.401954
0.255814,0.193798,0.411742
0.263566,0.193798,0.421287
0.271318,0.193798,0.430582
0.27907,0.193798,0.439621
0.286822,0.193798,0.448399
0.294574,0.193798,0.456912
0.302326,0.193798,0.465154
0.310078,0.193798,0.47312
0.317829,0.193798,0.480805
0.325581,0.193798,0.488205
0.333333,0.193798,0.495316
0.341085,0.193798,0.502132
0.348837,0.193798,0.508651
0.356589,0.193798,0.514869
0.364341,0.193798,0.520781
0.372093,0.193798,0.526384
0.379845,0.193798,0.531675
0.387597,0.193798,0.53665
0.395349,0.193798,0.541308
0.403101,0.193798,0.545644
0.410853,0.193798,0.549657
0.418605,0.193798,0.553344
0.426357,0.193798,0.556702
0.434109,0.193798,0.559731
0.44186,0.193798,0.562427
0.449612,0.193798,0.56479
0.457364,0.193798,0.566818
0.465116,0.193798,0.56851
0.472868,0.193798,0.569865
0.48062,0.193798,0.570881
0.488372,0.193798,0.57156
0.496124,0.193798,0.571899
0.503876,0.193798,0.571899
0.511628,0.193798,0.57156
0.51938,0.193798,0.570881
0.527132,0.193798,0.569865
0.534884,0.193798,0.56851
0.542636,0.193798,0.566818
0.550388,0.193798,0.56479
0.55814,0.193798,0.562427
0.565891,0.193798,0.559731
0.573643,0.193798,0.556702
0.581395,0.193798,0.553344
0.589147,0.193798,0.549657
0.596899,0.193798,0.545644
0.604651,0.193798,0.541308
0.612403,0.193798,0.53665
0.620155,0.193798,0.531675
0.627907,0.193798,0.526384
0.635659,0.193798,0.520781
0.643411,0.193798,0.514869
0.651163,0.193798,0.508651
0.658915,0.193798,0.502132
0.666667,0.193798,0.495316
0.674419,0.193798,0.488205
0.682171,0.193798,0.480805
0.689922,0.193798,0.47312
0.697674,0.193798,0.465154
0.705426,0.193798,0.456912
0.713178,0.193798,0.448399
0.72093,0.193798,0.439621
0.728682,0.193798,0.430582
0.736434,0.193798,0.421287
0.744186,0.193798,0.411742
0.751938,0.193798,0.401954
0.75969,0.193798,0.391927
0.767442,0.193798,0.381667
0.775194,0.193798,0.371181
0.782946,0.193798,0.360475
0.790698,0.193798,0.349555
0.79845,0.193798,0.338428
0.806202,0.193798,0.3271
0.813953,0.193798,0.315579
0.821705,0.193798,0.30387
0.829457,0.193798,0.291981
0.837209,0.193798,0.279918
0.844961,0.193798,0.26769
0.852713,0.193798,0.255303
0.860465,0.193798,0.242764
0.868217,0.193798,0.230082
0.875969,0.193798,0.217263
0.883721,0.193798,0.204315
0.891473,0.193798,0.191246
0.899225,0.193798,0.178064
0.906977,0.193798,0.164776
0.914729,0.193798,0.15139
0.922481,0.193798,0.137915
0.930233,0.193798,0.124357
0.937984,0.193798,0.110726
0.945736,0.193798,0.0970295
0.953488,0.193798,0.0832753
0.96124,0.193798,0.0694717
0.968992,0.193798,0.0556268
0.976744,0.193798,0.041749
0.984496,0.193798,0.0278464
0.992248,0.193798,0.0139274
0.00775194,0.20155,0.0144097
0.0155039,0.20155,0.0288108
0.0232558,0.20155,0.0431948
0.0310078,0.20155,0.0575532
0.0387597,0.20155,0.0718775
0.0465116,0.20155,0.0861592
0.0542636,0.20155,0.10039
0.0620155,0.20155,0.114561
0.0697674,0.20155,0.128664
0.0775194,0.20155,0.142691
0.0852713,0.20155,0.156633
0.0930233,0.20155,0.170482
0.100775,0.20155,0.18423
0.108527,0.20155,0.197869
0.116279,0.20155,0.211391
0.124031,0.20155,0.224787
0.131783,0.20155,0.23805
0.139535,0.20155,0.251171
0.147287,0.20155,0.264144
0.155039,0.20155,0.27696
0.162791,0.20155,0.289612
0.170543,0.20155,0.302092
0.178295,0.20155,0.314393
0.186047,0.20155,0.326507
0.193798,0.20155,0.338428
0.20155,0.20155,0.350148
0.209302,0.20155,0.361661
0.217054,0.20155,0.372959
0.224806,0.20155,0.384036
0.232558,0.20155,0.394885
0.24031,0.20155,0.405499
0.248062,0.20155,0.415874
