x,y,error
0.606061,0.818182,0.000386037
0.636364,0.818182,0.000371588
0.666667,0.818182,0.000353775
0.69697,0.818182,0.000332758
0.727273,0.818182,0.000308727
0.757576,0.818182,0.0002819
0.787879,0.818182,0.00025252
0.818182,0.818182,0.000220854
0.848485,0.818182,0.000187187
0.878788,0.818182,0.000151826
0.909091,0.818182,0.000115089
0.939394,0.818182,7.73099e-05
0.969697,0.818182,3.88308e-05
0.030303,0.848485,3.29115e-05
0.0606061,0.848485,6.55249e-05
0.0909091,0.848485,9.75449e-05
0.121212,0.848485,0.000128682
0.151515,0.848485,0.000158653
0.181818,0.848485,0.000187187
0.212121,0.848485,0.000214027
0.242424,0.848485,0.000238928
0.272727,0.848485,0.000261665
0.30303,0.848485,0.000282033
0.333333,0.848485,0.000299846
0.363636,0.848485,0.000314944
0.393939,0.848485,0.00032719
0.424242,0.848485,0.000336473
0.454545,0.848485,0.000342708
0.484848,0.848485,0.00034584
0.515152,0.848485,0.00034584
0.545455,0.848485,0.000342708
0.575758,0.848485,0.000336473
0.606061,0.848485,0.00032719
0.636364,0.848485,0.000314944
0.666667,0.848485,0.000299846
0.69697,0.848485,0.000282033
0.727273,0.848485,0.000261665
0.757576,0.848485,0.000238928
0.787879,0.848485,0.000214027
0.818182,0.848485,0.000187187
0.848485,0.848485,0.000158653
0.878788,0.848485,0.000128682
0.909091,0.848485,9.75449e-05
0.939394,0.848485,6.55249e-05
0.969697,0.848485,3.29115e-05
0.030303,0.878788,2.66941e-05
0.0606061,0.878788,5.31465e-05
0.0909091,0.878788,7.91176e-05
0.121212,0.878788,0.000104372
0.151515,0.878788,0.000128682
0.181818,0.878788,0.000151826
0.212121,0.878788,0.000173595
0.242424,0.878788,0.000193792
0.272727,0.878788,0.000212234
0.30303,0.878788,0.000228753
0.333333,0.878788,0.000243202
0.363636,0.878788,0.000255448
0.393939,0.878788,0.00026538
0.424242,0.878788,0.000272909
0.454545,0.878788,0.000277967
0.484848,0.878788,0.000280507
0.515152,0.878788,0.000280507
0.545455,0.878788,0.000277967
0.575758,0.878788,0.000272909
0.606061,0.878788,0.00026538
0.636364,0.878788,0.000255448
0.666667,0.878788,0.000243202
0.69697,0.878788,0.000228753
0.727273,0.878788,0.000212234
0.757576,0.878788,0.000193792
0.787879,0.878788,0.000173595
0.818182,0.878788,0.000151826
0.848485,0.878788,0.000128682
0.878788,0.878788,0.000104372
0.909091,0.878788,7.91176e-05
0.939394,0.878788,5.31465e-05
0.969697,0.878788,2.66941e-05
0.030303,0.909091,2.0235e-05
0.0606061,0.909091,4.02868e-05
0.0909091,0.909091,5.99738e-05
0.121212,0.909091,7.91176e-05
0.151515,0.909091,9.75449e-05
0.181818,0.909091,0.000115089
0.212121,0.909091,0.000131591
0.242424,0.909091,0.000146901
0.272727,0.909091,0.00016088
0.30303,0.909091,0.000173403
0.333333,0.909091,0.000184355
0.363636,0.909091,0.000193638
0.393939,0.909091,0.000201167
0.424242,0.909091,0.000206874
0.454545,0.909091,0.000210708
0.484848,0.909091,0.000212634
0.515152,0.909091,0.000212634
0.545455,0.909091,0.000210708
0.575758,0.909091,0.000206874
0.606061,0.909091,0.000201167
0.636364,0.909091,0.000193638
0.666667,0.909091,0.000184355
0.69697,0.909091,0.000173403
0.727273,0.909091,0.00016088
0.757576,0.909091,0.000146901
0.787879,0.909091,0.000131591
0.818182,0.909091,0.000115089
0.848485,0.909091,9.75449e-05
0.878788,0.909091,7.91176e-05
0.909091,0.909091,5.99738e-05
0.939394,0.909091,4.02868e-05
0.969697,0.909091,2.0235e-05
0.030303,0.939394,1.35927e-05
0.0606061,0.939394,2.70623e-05
0.0909091,0.939394,4.02868e-05
0.121212,0.939394,5.31465e-05
0.151515,0.939394,6.55249e-05
0.181818,0.939394,7.73099e-05
0.212121,0.939394,8.83947e-05
0.242424,0.939394,9.86791e-05
0.272727,0.939394,0.00010807
0.30303,0.939394,0.000116482
0.333333,0.939394,0.000123839
0.363636,0.939394,0.000130074
0.393939,0.939394,0.000135132
0.424242,0.939394,0.000138966
0.454545,0.939394,0.000141541
0.484848,0.939394,0.000142835
0.515152,0.939394,0.000142835
0.545455,0.939394,0.000141541
0.575758,0.939394,0.000138966
0.606061,0.939394,0.000135132
0.636364,0.939394,0.000130074
0.666667,0.939394,0.000123839
0.69697,0.939394,0.000116482
0.727273,0.939394,0.00010807
0.757576,0.939394,9.86791e-05
0.787879,0.939394,8.83947e-05
0.818182,0.939394,7.73099e-05
0.848485,0.939394,6.55249e-05
0.878788,0.939394,5.31465e-05
0.909091,0.939394,4.02868e-05
0.939394,0.939394,2.70623e-05
0.969697,0.939394,1.35927e-05
0.030303,0.969697,6.82727e-06
0.0606061,0.969697,1.35927e-05
0.0909091,0.969697,2.0235e-05
0.121212,0.969697,2.66941e-05
0.151515,0.969697,3.29115e-05
0.181818,0.969697,3.88308e-05
0.212121,0.969697,4.43984e-05
0.242424,0.969697,4.9564e-05
0.272727,0.969697,5.42807e-05
0.30303,0.969697,5.85058e-05
0.333333,0.969697,6.22011e-05
0.363636,0.969697,6.5333e-05
0.393939,0.969697,6.78734e-05
0.424242,0.969697,6.9799e-05
0.454545,0.969697,7.10925e-05
0.484848,0.969697,7.17422e-05
0.515152,0.969697,7.17422e-05
0.545455,0.969697,7.10925e-05
0.575758,0.969697,6.9799e-05
0.606061,0.969697,6.78734e-05
0.636364,0.969697,6.5333e-05
0.666667,0.969697,6.22011e-05
0.69697,0.969697,5.85058e-05
0.727273,0.969697,5.42807e-05
0.757576,0.969697,4.9564e-05
0.787879,0.969697,4.43984e-05
0.818182,0.969697,3.88308e-05
0.848485,0.969697,3.29115e-05
0.878788,0.969697,2.66941e-05
0.909091,0.969697,2.0235e-05
0.939394,0.969697,1.35927e-05
0.969697,0.969697,6.82727e-06
