x,y,error
0.945736,0.116279,2.99539e-06
0.953488,0.116279,2.57079e-06
0.96124,0.116279,2.14465e-06
0.968992,0.116279,1.71725e-06
0.976744,0.116279,1.28883e-06
0.984496,0.116279,8.59645e-07
0.992248,0.116279,4.2995e-07
0.00775194,0.124031,4.57197e-07
0.0155039,0.124031,9.14123e-07
0.0232558,0.124031,1.37051e-06
0.0310078,0.124031,1.82608e-06
0.0387597,0.124031,2.28056e-06
0.0465116,0.124031,2.7337e-06
0.0542636,0.124031,3.18521e-06
0.0620155,0.124031,3.63484e-06
0.0697674,0.124031,4.08231e-06
0.0775194,0.124031,4.52736e-06
0.0852713,0.124031,4.96972e-06
0.0930233,0.124031,5.40914e-06
0.100775,0.124031,5.84534e-06
0.108527,0.124031,6.27809e-06
0.116279,0.124031,6.7071e-06
0.124031,0.124031,7.13214e-06
0.131783,0.124031,7.55296e-06
0.139535,0.124031,7.96929e-06
0.147287,0.124031,8.38089e-06
0.155039,0.124031,8.78753e-06
0.162791,0.124031,9.18895e-06
0.170543,0.124031,9.58492e-06
0.178295,0.124031,9.97521e-06
0.186047,0.124031,1.03596e-05
0.193798,0.124031,1.07378e-05
0.20155,0.124031,1.11097e-05
0.209302,0.124031,1.14749e-05
0.217054,0.124031,1.18334e-05
0.224806,0.124031,1.21849e-05
0.232558,0.124031,1.25291e-05
0.24031,0.124031,1.28659e-05
0.248062,0.124031,1.3195e-05
0.255814,0.124031,1.35164e-05
0.263566,0.124031,1.38297e-05
0.271318,0.124031,1.41348e-05
0.27907,0.124031,1.44316e-05
0.286822,0.124031,1.47197e-05
0.294574,0.124031,1.49992e-05
0.302326,0.124031,1.52697e-05
0.310078,0.124031,1.55312e-05
0.317829,0.124031,1.57835e-05
0.325581,0.124031,1.60264e-05
0.333333,0.124031,1.62599e-05
0.341085,0.124031,1.64836e-05
0.348837,0.124031,1.66976e-05
0.356589,0.124031,1.69017e-05
0.364341,0.124031,1.70958e-05
0.372093,0.124031,1.72797e-05
0.379845,0.124031,1.74534e-05
0.387597,0.124031,1.76168e-05
0.395349,0.124031,1.77697e-05
0.403101,0.124031,1.7912e-05
0.410853,0.124031,1.80437e-05
0.418605,0.124031,1.81648e-05
0.426357,0.124031,1.8275e-05
0.434109,0.124031,1.83744e-05
0.44186,0.124031,1.8463e-05
0.449612,0.124031,1.85405e-05
0.457364,0.124031,1.86071e-05
0.465116,0.124031,1.86626e-05
0.472868,0.124031,1.87071e-05
0.48062,0.124031,1.87405e-05
0.488372,0.124031,1.87627e-05
0.496124,0.124031,1.87739e-05
0.503876,0.124031,1.87739e-05
0.511628,0.124031,1.87627e-05
0.51938,0.124031,1.87405e-05
0.527132,0.124031,1.87071e-05
0.534884,0.124031,1.86626e-05
0.542636,0.124031,1.86071e-05
0.550388,0.124031,1.85405e-05
0.55814,0.124031,1.8463e-05
0.565891,0.124031,1.83744e-05
0.573643,0.124031,1.8275e-05
0.581395,0.124031,1.81648e-05
0.589147,0.124031,1.80437e-05
0.596899,0.124031,1.7912e-05
0.604651,0.124031,1.77697e-05
0.612403,0.124031,1.76168e-05
0.620155,0.124031,1.74534e-05
0.627907,0.124031,1.72797e-05
0.635659,0.124031,1.70958e-05
0.643411,0.124031,1.69017e-05
0.651163,0.124031,1.66976e-05
0.658915,0.124031,1.64836e-05
0.666667,0.124031,1.62599e-05
0.674419,0.124031,1.60264e-05
0.682171,0.124031,1.57835e-05
0.689922,0.124031,1.55312e-05
0.697674,0.124031,1.52697e-05
0.705426,0.124031,1.49992e-05
0.713178,0.124031,1.47197e-05
0.72093,0.124031,1.44316e-05
0.728682,0.124031,1.41348e-05
0.736434,0.124031,1.38297e-05
0.744186,0.124031,1.35164e-05
0.751938,0.124031,1.3195e-05
0.75969,0.124031,1.28659e-05
0.767442,0.124031,1.25291e-05
0.775194,0.124031,1.21849e-05
0.782946,0.124031,1.18334e-05
0.790698,0.124031,1.14749e-05
0.79845,0.124031,1.11097e-05
0.806202,0.124031,1.07378e-05
0.813953,0.124031,1.03596e-05
0.821705,0.124031,9.97521e-06
0.829457,0.124031,9.58492e-06
0.837209,0.124031,9.18895e-06
0.844961,0.124031,8.78753e-06
0.852713,0.124031,8.38089e-06
0.860465,0.124031,7.96929e-06
0.868217,0.124031,7.55296e-06
0.875969,0.124031,7.13214e-06
0.883721,0.124031,6.7071e-06
0.891473,0.124031,6.27809e-06
0.899225,0.124031,5.84534e-06
0.906977,0.124031,5.40914e-06
0.914729,0.124031,4.96972e-06
0.922481,0.124031,4.52736e-06
0.930233,0.124031,4.08231e-06
0.937984,0.124031,3.63484e-06
0.945736,0.124031,3.18521e-06
0.953488,0.124031,2.7337e-06
0.96124,0.124031,2.28056e-06
0.968992,0.124031,1.82608e-06
0.976744,0.124031,1.37051e-06
0.984496,0.124031,9.14123e-07
0.992248,0.124031,4.57197e-07
0.00775194,0.131783,4.84172e-07
0.0155039,0.131783,9.68058e-07
0.0232558,0.131783,1.45137e-06
0.0310078,0.131783,1.93382e-06
0.0387597,0.131783,2.41512e-06
0.0465116,0.131783,2.89499e-06
0.0542636,0.131783,3.37315e-06
0.0620155,0.131783,3.8493e-06
0.0697674,0.131783,4.32317e-06
0.0775194,0.131783,4.79448e-06
0.0852713,0.131783,5.26294e-06
0.0930233,0.131783,5.72829e-06
0.100775,0.131783,6.19023e-06
0.108527,0.131783,6.64851e-06
0.116279,0.131783,7.10284e-06
0.124031,0.131783,7.55296e-06
0.131783,0.131783,7.99859e-06
0.139535,0.131783,8.43949e-06
0.147287,0.131783,8.87538e-06
0.155039,0.131783,9.30601e-06
0.162791,0.131783,9.73112e-06
0.170543,0.131783,1.01505e-05
0.178295,0.131783,1.05638e-05
0.186047,0.131783,1.09708e-05
0.193798,0.131783,1.13714e-05
0.20155,0.131783,1.17652e-05
0.209302,0.131783,1.2152e-05
0.217054,0.131783,1.25316e-05
0.224806,0.131783,1.29038e-05
0.232558,0.131783,1.32683e-05
0.24031,0.131783,1.3625e-05
0.248062,0.131783,1.39736e-05
0.255814,0.131783,1.43139e-05
0.263566,0.131783,1.46457e-05
0.271318,0.131783,1.49688e-05
0.27907,0.131783,1.5283e-05
0.286822,0.131783,1.55882e-05
0.294574,0.131783,1.58842e-05
0.302326,0.131783,1.61707e-05
0.310078,0.131783,1.64476e-05
0.317829,0.131783,1.67148e-05
0.325581,0.131783,1.6972e-05
0.333333,0.131783,1.72192e-05
0.341085,0.131783,1.74562e-05
0.348837,0.131783,1.76828e-05
0.356589,0.131783,1.7899e-05
0.364341,0.131783,1.81045e-05
0.372093,0.131783,1.82993e-05
0.379845,0.131783,1.84832e-05
0.387597,0.131783,1.86562e-05
0.395349,0.131783,1.88181e-05
0.403101,0.131783,1.89689e-05
0.410853,0.131783,1.91084e-05
0.418605,0.131783,1.92365e-05
0.426357,0.131783,1.93533e-05
0.434109,0.131783,1.94586e-05
0.44186,0.131783,1.95523e-05
0.449612,0.131783,1.96344e-05
0.457364,0.131783,1.97049e-05
0.465116,0.131783,1.97638e-05
0.472868,0.131783,1.98109e-05
0.48062,0.131783,1.98462e-05
0.488372,0.131783,1.98698e-05
0.496124,0.131783,1.98816e-05
0.503876,0.131783,1.98816e-05
0.511628,0.131783,1.98698e-05
0.51938,0.131783,1.98462e-05
0.527132,0.131783,1.98109e-05
0.534884,0.131783,1.97638e-05
0.542636,0.131783,1.97049e-05
0.550388,0.131783,1.96344e-05
0.55814,0.131783,1.95523e-05
0.565891,0.131783,1.94586e-05
0.573643,0.131783,1.93533e-05
0.581395,0.131783,1.92365e-05
0.589147,0.131783,1.91084e-05
0.596899,0.131783,1.89689e-05
0.604651,0.131783,1.88181e-05
0.612403,0.131783,1.86562e-05
0.620155,0.131783,1.84832e-05
0.627907,0.131783,1.82993e-05
0.635659,0.131783,1.81045e-05
0.643411,0.131783,1.7899e-05
0.651163,0.131783,1.76828e-05
0.658915,0.131783,1.74562e-05
0.666667,0.131783,1.72192e-05
0.674419,0.131783,1.6972e-05
0.682171,0.131783,1.67148e-05
0.689922,0.131783,1.64476e-05
0.697674,0.131783,1.61707e-05
0.705426,0.131783,1.58842e-05
0.713178,0.131783,1.55882e-05
0.72093,0.131783,1.5283e-05
0.728682,0.131783,1.49688e-05
0.736434,0.131783,1.46457e-05
0.744186,0.131783,1.43139e-05
0.751938,0.131783,1.39736e-05
0.75969,0.131783,1.3625e-05
0.767442,0.131783,1.32683e-05
0.775194,0.131783,1.29038e-05
0.782946,0.131783,1.25316e-05
0.790698,0.131783,1.2152e-05
0.79845,0.131783,1.17652e-05
0.806202,0.131783,1.13714e-05
0.813953,0.131783,1.09708e-05
0.821705,0.131783,1.05638e-05
0.829457,0.131783,1.01505e-05
0.837209,0.131783,9.73112e-06
0.844961,0.131783,9.30601e-06
0.852713,0.131783,8.87538e-06
0.860465,0.131783,8.43949e-06
0.868217,0.131783,7.99859e-06
0.875969,0.131783,7.55296e-06
0.883721,0.131783,7.10284e-06
0.891473,0.131783,6.64851e-06
0.899225,0.131783,6.19023e-06
0.906977,0.131783,5.72829e-06
0.914729,0.131783,5.26294e-06
0.922481,0.131783,4.79448e-06
0.930233,0.131783,4.32317e-06
0.937984,0.131783,3.8493e-06
0.945736,0.131783,3.37315e-06
0.953488,0.131783,2.89499e-06
0.96124,0.131783,2.41512e-06
0.968992,0.131783,1.93382e-06
0.976744,0.131783,1.45137e-06
0.984496,0.131783,9.68058e-07
0.992248,0.131783,4.84172e-07
0.00775194,0.139535,5.10861e-07
0.0155039,0.139535,1.02142e-06
0.0232558,0.139535,1.53137e-06
0.0310078,0.139535,2.04041e-06
0.0387597,0.139535,2.54825e-06
0.0465116,0.139535,3.05457e-06
0.0542636,0.139535,3.55908e-06
0.0620155,0.139535,4.06148e-06
0.0697674,0.139535,4.56147e-06
0.0775194,0.139535,5.05876e-06
0.0852713,0.139535,5.55305e-06
0.0930233,0.139535,6.04404e-06
0.100775,0.139535,6.53145e-06
0.108527,0.139535,7.01498e-06
0.116279,0.139535,7.49436e-06
0.124031,0.139535,7.96929e-06
0.131783,0.139535,8.43949e-06
0.139535,0.139535,8.90469e-06
0.147287,0.139535,9.36461e-06
0.155039,0.139535,9.81897e-06
0.162791,0.139535,1.02675e-05
0.170543,0.139535,1.071e-05
0.178295,0.139535,1.11461e-05
0.186047,0.139535,1.15756e-05
0.193798,0.139535,1.19982e-05
0.20155,0.139535,1.24137e-05
0.209302,0.139535,1.28218e-05
0.217054,0.139535,1.32224e-05
0.224806,0.139535,1.36151e-05
0.232558,0.139535,1.39997e-05
0.24031,0.139535,1.4376e-05
0.248062,0.139535,1.47438e-05
0.255814,0.139535,1.51029e-05
0.263566,0.139535,1.5453e-05
0.271318,0.139535,1.57939e-05
0.27907,0.139535,1.61255e-05
0.286822,0.139535,1.64475e-05
0.294574,0.139535,1.67597e-05
0.302326,0.139535,1.7062e-05
0.310078,0.139535,1.73542e-05
0.317829,0.139535,1.76361e-05
0.325581,0.139535,1.79076e-05
0.333333,0.139535,1.81684e-05
0.341085,0.139535,1.84184e-05
0.348837,0.139535,1.86575e-05
0.356589,0.139535,1.88856e-05
0.364341,0.139535,1.91024e-05
0.372093,0.139535,1.9308e-05
0.379845,0.139535,1.9502e-05
0.387597,0.139535,1.96846e-05
0.395349,0.139535,1.98554e-05
0.403101,0.139535,2.00144e-05
0.410853,0.139535,2.01616e-05
0.418605,0.139535,2.02969e-05
0.426357,0.139535,2.04201e-05
0.434109,0.139535,2.05311e-05
0.44186,0.139535,2.06301e-05
0.449612,0.139535,2.07167e-05
0.457364,0.139535,2.07911e-05
0.465116,0.139535,2.08532e-05
0.472868,0.139535,2.09029e-05
0.48062,0.139535,2.09402e-05
0.488372,0.139535,2.0965e-05
0.496124,0.139535,2.09775e-05
0.503876,0.139535,2.09775e-05
0.511628,0.139535,2.0965e-05
0.51938,0.139535,2.09402e-05
0.527132,0.139535,2.09029e-05
0.534884,0.139535,2.08532e-05
0.542636,0.139535,2.07911e-05
0.550388,0.139535,2.07167e-05
0.55814,0.139535,2.06301e-05
0.565891,0.139535,2.05311e-05
0.573643,0.139535,2.04201e-05
0.581395,0.139535,2.02969e-05
0.589147,0.139535,2.01616e-05
0.596899,0.139535,2.00144e-05
0.604651,0.139535,1.98554e-05
0.612403,0.139535,1.96846e-05
0.620155,0.139535,1.9502e-05
0.627907,0.139535,1.9308e-05
0.635659,0.139535,1.91024e-05
0.643411,0.139535,1.88856e-05
0.651163,0.139535,1.86575e-05
0.658915,0.139535,1.84184e-05
0.666667,0.139535,1.81684e-05
0.674419,0.139535,1.79076e-05
0.682171,0.139535,1.76361e-05
0.689922,0.139535,1.73542e-05
0.697674,0.139535,1.7062e-05
0.705426,0.139535,1.67597e-05
0.713178,0.139535,1.64475e-05
0.72093,0.139535,1.61255e-05
0.728682,0.139535,1.57939e-05
0.736434,0.139535,1.5453e-05
0.744186,0.139535,1.51029e-05
0.751938,0.139535,1.47438e-05
0.75969,0.139535,1.4376e-05
0.767442,0.139535,1.39997e-05
0.775194,0.139535,1.36151e-05
0.782946,0.139535,1.32224e-05
0.790698,0.139535,1.28218e-05
0.79845,0.139535,1.24137e-05
0.806202,0.139535,1.19982e-05
0.813953,0.139535,1.15756e-05
0.821705,0.139535,1.11461e-05
0.829457,0.139535,1.071e-05
0.837209,0.139535,1.02675e-05
0.844961,0.139535,9.81897e-06
0.852713,0.139535,9.36461e-06
0.860465,0.139535,8.90469e-06
0.868217,0.139535,8.43949e-06
0.875969,0.139535,7.96929e-06
0.883721,0.139535,7.49436e-06
0.891473,0.139535,7.01498e-06
0.899225,0.139535,6.53145e-06
0.906977,0.139535,6.04404e-06
0.914729,0.139535,5.55305e-06
0.922481,0.139535,5.05876e-06
0.930233,0.139535,4.56147e-06
0.937984,0.139535,4.06148e-06
0.945736,0.139535,3.55908e-06
0.953488,0.139535,3.05457e-06
0.96124,0.139535,2.54825e-06
0.968992,0.139535,2.04041e-06
0.976744,0.139535,1.53137e-06
0.984496,0.139535,1.02142e-06
0.992248,0.139535,5.10861e-07
0.00775194,0.147287,5.37246e-07
0.0155039,0.147287,1.07417e-06
0.0232558,0.147287,1.61046e-06
0.0310078,0.147287,2.1458e-06
0.0387597,0.147287,2.67986e-06
0.0465116,0.147287,3.21234e-06
0.0542636,0.147287,3.7429e-06
0.0620155,0.147287,4.27125e-06
0.0697674,0.147287,4.79707e-06
0.0775194,0.147287,5.32004e-06
0.0852713,0.147287,5.83985e-06
0.0930233,0.147287,6.35621e-06
0.100775,0.147287,6.86879e-06
0.108527,0.147287,7.3773e-06
0.116279,0.147287,7.88143e-06
0.124031,0.147287,8.38089e-06
0.131783,0.147287,8.87538e-06
0.139535,0.147287,9.36461e-06
0.147287,0.147287,9.84828e-06
0.155039,0.147287,1.03261e-05
0.162791,0.147287,1.07978e-05
0.170543,0.147287,1.12631e-05
0.178295,0.147287,1.17217e-05
0.186047,0.147287,1.21734e-05
0.193798,0.147287,1.26179e-05
0.20155,0.147287,1.30548e-05
0.209302,0.147287,1.34841e-05
0.217054,0.147287,1.39053e-05
0.224806,0.147287,1.43183e-05
0.232558,0.147287,1.47228e-05
0.24031,0.147287,1.51185e-05
0.248062,0.147287,1.55053e-05
0.255814,0.147287,1.58829e-05
0.263566,0.147287,1.62511e-05
0.271318,0.147287,1.66096e-05
0.27907,0.147287,1.69583e-05
0.286822,0.147287,1.7297e-05
0.294574,0.147287,1.76253e-05
0.302326,0.147287,1.79433e-05
0.310078,0.147287,1.82505e-05
0.317829,0.147287,1.8547e-05
0.325581,0.147287,1.88325e-05
0.333333,0.147287,1.91067e-05
0.341085,0.147287,1.93697e-05
0.348837,0.147287,1.96212e-05
0.356589,0.147287,1.9861e-05
0.364341,0.147287,2.00891e-05
0.372093,0.147287,2.03052e-05
0.379845,0.147287,2.05093e-05
0.387597,0.147287,2.07012e-05
0.395349,0.147287,2.08809e-05
0.403101,0.147287,2.10482e-05
0.410853,0.147287,2.1203e-05
0.418605,0.147287,2.13452e-05
0.426357,0.147287,2.14747e-05
0.434109,0.147287,2.15916e-05
0.44186,0.147287,2.16956e-05
0.449612,0.147287,2.17867e-05
0.457364,0.147287,2.1865e-05
0.465116,0.147287,2.19302e-05
0.472868,0.147287,2.19825e-05
0.48062,0.147287,2.20217e-05
0.488372,0.147287,2.20479e-05
0.496124,0.147287,2.20609e-05
0.503876,0.147287,2.20609e-05
0.511628,0.147287,2.20479e-05
0.51938,0.147287,2.20217e-05
0.527132,0.147287,2.19825e-05
0.534884,0.147287,2.19302e-05
0.542636,0.147287,2.1865e-05
0.550388,0.147287,2.17867e-05
0.55814,0.147287,2.16956e-05
0.565891,0.147287,2.15916e-05
0.573643,0.147287,2.14747e-05
0.581395,0.147287,2.13452e-05
0.589147,0.147287,2.1203e-05
0.596899,0.147287,2.10482e-05
0.604651,0.147287,2.08809e-05
0.612403,0.147287,2.07012e-05
0.620155,0.147287,2.05093e-05
0.627907,0.147287,2.03052e-05
0.635659,0.147287,2.00891e-05
0.643411,0.147287,1.9861e-05
0.651163,0.147287,1.96212e-05
0.658915,0.147287,1.93697e-05
0.666667,0.147287,1.91067e-05
0.674419,0.147287,1.88325e-05
0.682171,0.147287,1.8547e-05
0.689922,0.147287,1.82505e-05
0.697674,0.147287,1.79433e-05
0.705426,0.147287,1.76253e-05
0.713178,0.147287,1.7297e-05
0.72093,0.147287,1.69583e-05
0.728682,0.147287,1.66096e-05
0.736434,0.147287,1.62511e-05
0.744186,0.147287,1.58829e-05
0.751938,0.147287,1.55053e-05
0.75969,0.147287,1.51185e-05
0.767442,0.147287,1.47228e-05
0.775194,0.147287,1.43183e-05
0.782946,0.147287,1.39053e-05
0.790698,0.147287,1.34841e-05
0.79845,0.147287,1.30548e-05
0.806202,0.147287,1.26179e-05
0.813953,0.147287,1.21734e-05
0.821705,0.147287,1.17217e-05
0.829457,0.147287,1.12631e-05
0.837209,0.147287,1.07978e-05
0.844961,0.147287,1.03261e-05
0.852713,0.147287,9.84828e-06
0.860465,0.147287,9.36461e-06
0.868217,0.147287,8.87538e-06
0.875969,0.147287,8.38089e-06
0.883721,0.147287,7.88143e-06
0.891473,0.147287,7.3773e-06
0.899225,0.147287,6.86879e-06
0.906977,0.147287,6.35621e-06
0.914729,0.147287,5.83985e-06
0.922481,0.147287,5.32004e-06
0.930233,0.147287,4.79707e-06
0.937984,0.147287,4.27125e-06
0.945736,0.147287,3.7429e-06
0.953488,0.147287,3.21234e-06
0.96124,0.147287,2.67986e-06
0.968992,0.147287,2.1458e-06
0.976744,0.147287,1.61046e-06
0.984496,0.147287,1.07417e-06
0.992248,0.147287,5.37246e-07
0.00775194,0.155039,5.63313e-07
0.0155039,0.155039,1.12629e-06
0.0232558,0.155039,1.6886e-06
0.0310078,0.155039,2.24991e-06
0.0387597,0.155039,2.80989e-06
0.0465116,0.155039,3.3682e-06
0.0542636,0.155039,3.92451e-06
0.0620155,0.155039,4.47849e-06
0.0697674,0.155039,5.02982e-06
0.0775194,0.155039,5.57816e-06
0.0852713,0.155039,6.1232e-06
0.0930233,0.155039,6.66461e-06
0.100775,0.155039,7.20206e-06
0.108527,0.155039,7.73524e-06
0.116279,0.155039,8.26383e-06
0.124031,0.155039,8.78753e-06
0.131783,0.155039,9.30601e-06
0.139535,0.155039,9.81897e-06
0.147287,0.155039,1.03261e-05
0.155039,0.155039,1.08271e-05
0.162791,0.155039,1.13217e-05
0.170543,0.155039,1.18096e-05
0.178295,0.155039,1.22905e-05
0.186047,0.155039,1.27641e-05
0.193798,0.155039,1.32301e-05
0.20155,0.155039,1.36882e-05
0.209302,0.155039,1.41383e-05
0.217054,0.155039,1.458e-05
0.224806,0.155039,1.5013e-05
0.232558,0.155039,1.54371e-05
0.24031,0.155039,1.58521e-05
0.248062,0.155039,1.62576e-05
0.255814,0.155039,1.66535e-05
0.263566,0.155039,1.70396e-05
0.271318,0.155039,1.74155e-05
0.27907,0.155039,1.77811e-05
0.286822,0.155039,1.81362e-05
0.294574,0.155039,1.84805e-05
0.302326,0.155039,1.88139e-05
0.310078,0.155039,1.9136e-05
0.317829,0.155039,1.94469e-05
0.325581,0.155039,1.97462e-05
0.333333,0.155039,2.00338e-05
0.341085,0.155039,2.03095e-05
0.348837,0.155039,2.05732e-05
0.356589,0.155039,2.08246e-05
0.364341,0.155039,2.10638e-05
0.372093,0.155039,2.12904e-05
0.379845,0.155039,2.15044e-05
0.387597,0.155039,2.17056e-05
0.395349,0.155039,2.1894e-05
0.403101,0.155039,2.20694e-05
0.410853,0.155039,2.22317e-05
0.418605,0.155039,2.23808e-05
0.426357,0.155039,2.25167e-05
0.434109,0.155039,2.26392e-05
0.44186,0.155039,2.27482e-05
0.449612,0.155039,2.28438e-05
0.457364,0.155039,2.29258e-05
0.465116,0.155039,2.29943e-05
0.472868,0.155039,2.3049e-05
0.48062,0.155039,2.30902e-05
0.488372,0.155039,2.31176e-05
0.496124,0.155039,2.31313e-05
0.503876,0.155039,2.31313e-05
0.511628,0.155039,2.31176e-05
0.51938,0.155039,2.30902e-05
0.527132,0.155039,2.3049e-05
0.534884,0.155039,2.29943e-05
0.542636,0.155039,2.29258e-05
0.550388,0.155039,2.28438e-05
0.55814,0.155039,2.27482e-05
0.565891,0.155039,2.26392e-05
0.573643,0.155039,2.25167e-05
0.581395,0.155039,2.23808e-05
0.589147,0.155039,2.22317e-05
0.596899,0.155039,2.20694e-05
0.604651,0.155039,2.1894e-05
0.612403,0.155039,2.17056e-05
0.620155,0.155039,2.15044e-05
0.627907,0.155039,2.12904e-05
0.635659,0.155039,2.10638e-05
0.643411,0.155039,2.08246e-05
0.651163,0.155039,2.05732e-05
0.658915,0.155039,2.03095e-05
0.666667,0.155039,2.00338e-05
0.674419,0.155039,1.97462e-05
0.682171,0.155039,1.94469e-05
0.689922,0.155039,1.9136e-05
0.697674,0.155039,1.88139e-05
0.705426,0.155039,1.84805e-05
0.713178,0.155039,1.81362e-05
0.72093,0.155039,1.77811e-05
0.728682,0.155039,1.74155e-05
0.736434,0.155039,1.70396e-05
0.744186,0.155039,1.66535e-05
0.751938,0.155039,1.62576e-05
0.75969,0.155039,1.58521e-05
0.767442,0.155039,1.54371e-05
0.775194,0.155039,1.5013e-05
0.782946,0.155039,1.458e-05
0.790698,0.155039,1.41383e-05
0.79845,0.155039,1.36882e-05
0.806202,0.155039,1.32301e-05
0.813953,0.155039,1.27641e-05
0.821705,0.155039,1.22905e-05
0.829457,0.155039,1.18096e-05
0.837209,0.155039,1.13217e-05
0.844961,0.155039,1.08271e-05
0.852713,0.155039,1.03261e-05
0.860465,0.155039,9.81897e-06
0.868217,0.155039,9.30601e-06
0.875969,0.155039,8.78753e-06
0.883721,0.155039,8.26383e-06
0.891473,0.155039,7.73524e-06
0.899225,0.155039,7.20206e-06
0.906977,0.155039,6.66461e-06
0.914729,0.155039,6.1232e-06
0.922481,0.155039,5.57816e-06
0.930233,0.155039,5.02982e-06
0.937984,0.155039,4.47849e-06
0.945736,0.155039,3.92451e-06
0.953488,0.155039,3.3682e-06
0.96124,0.155039,2.80989e-06
0.968992,0.155039,2.24991e-06
0.976744,0.155039,1.6886e-06
0.984496,0.155039,1.12629e-06
0.992248,0.155039,5.63313e-07
0.00775194,0.162791,5.89046e-07
0.0155039,0.162791,1.17774e-06
0.0232558,0.162791,1.76574e-06
0.0310078,0.162791,2.35269e-06
0.0387597,0.162791,2.93825e-06
0.0465116,0.162791,3.52206e-06
0.0542636,0.162791,4.10378e-06
0.0620155,0.162791,4.68307e-06
0.0697674,0.162791,5.25959e-06
0.0775194,0.162791,5.83298e-06
0.0852713,0.162791,6.40291e-06
0.0930233,0.162791,6.96905e-06
0.100775,0.162791,7.53106e-06
0.108527,0.162791,8.08859e-06
0.116279,0.162791,8.64133e-06
0.124031,0.162791,9.18895e-06
0.131783,0.162791,9.73112e-06
0.139535,0.162791,1.02675e-05
0.147287,0.162791,1.07978e-05
0.155039,0.162791,1.13217e-05
0.162791,0.162791,1.18389e-05
0.170543,0.162791,1.23491e-05
0.178295,0.162791,1.28519e-05
0.186047,0.162791,1.33471e-05
0.193798,0.162791,1.38344e-05
0.20155,0.162791,1.43135e-05
0.209302,0.162791,1.47842e-05
0.217054,0.162791,1.5246e-05
0.224806,0.162791,1.56988e-05
0.232558,0.162791,1.61423e-05
0.24031,0.162791,1.65762e-05
0.248062,0.162791,1.70003e-05
0.255814,0.162791,1.74143e-05
0.263566,0.162791,1.7818e-05
0.271318,0.162791,1.82111e-05
0.27907,0.162791,1.85934e-05
0.286822,0.162791,1.89647e-05
0.294574,0.162791,1.93247e-05
0.302326,0.162791,1.96733e-05
0.310078,0.162791,2.00102e-05
0.317829,0.162791,2.03352e-05
0.325581,0.162791,2.06482e-05
0.333333,0.162791,2.0949e-05
0.341085,0.162791,2.12373e-05
0.348837,0.162791,2.1513e-05
0.356589,0.162791,2.17759e-05
0.364341,0.162791,2.2026e-05
0.372093,0.162791,2.2263e-05
0.379845,0.162791,2.24867e-05
0.387597,0.162791,2.26972e-05
0.395349,0.162791,2.28942e-05
0.403101,0.162791,2.30776e-05
0.410853,0.162791,2.32473e-05
0.418605,0.162791,2.34032e-05
0.426357,0.162791,2.35453e-05
0.434109,0.162791,2.36733e-05
0.44186,0.162791,2.37874e-05
0.449612,0.162791,2.38873e-05
0.457364,0.162791,2.39731e-05
0.465116,0.162791,2.40447e-05
0.472868,0.162791,2.4102e-05
0.48062,0.162791,2.4145e-05
0.488372,0.162791,2.41736e-05
0.496124,0.162791,2.4188e-05
0.503876,0.162791,2.4188e-05
0.511628,0.162791,2.41736e-05
0.51938,0.162791,2.4145e-05
0.527132,0.162791,2.4102e-05
0.534884,0.162791,2.40447e-05
0.542636,0.162791,2.39731e-05
0.550388,0.162791,2.38873e-05
0.55814,0.162791,2.37874e-05
0.565891,0.162791,2.36733e-05
0.573643,0.162791,2.35453e-05
0.581395,0.162791,2.34032e-05
0.589147,0.162791,2.32473e-05
0.596899,0.162791,2.30776e-05
0.604651,0.162791,2.28942e-05
0.612403,0.162791,2.26972e-05
0.620155,0.162791,2.24867e-05
0.627907,0.162791,2.2263e-05
0.635659,0.162791,2.2026e-05
0.643411,0.162791,2.17759e-05
0.651163,0.162791,2.1513e-05
0.658915,0.162791,2.12373e-05
0.666667,0.162791,2.0949e-05
0.674419,0.162791,2.06482e-05
0.682171,0.162791,2.03352e-05
0.689922,0.162791,2.00102e-05
0.697674,0.162791,1.96733e-05
0.705426,0.162791,1.93247e-05
0.713178,0.162791,1.89647e-05
0.72093,0.162791,1.85934e-05
0.728682,0.162791,1.82111e-05
0.736434,0.162791,1.7818e-05
0.744186,0.162791,1.74143e-05
0.751938,0.162791,1.70003e-05
0.75969,0.162791,1.65762e-05
0.767442,0.162791,1.61423e-05
0.775194,0.162791,1.56988e-05
0.782946,0.162791,1.5246e-05
0.790698,0.162791,1.47842e-05
0.79845,0.162791,1.43135e-05
0.806202,0.162791,1.38344e-05
0.813953,0.162791,1.33471e-05
0.821705,0.162791,1.28519e-05
0.829457,0.162791,1.23491e-05
0.837209,0.162791,1.18389e-05
0.844961,0.162791,1.13217e-05
0.852713,0.162791,1.07978e-05
0.860465,0.162791,1.02675e-05
0.868217,0.162791,9.73112e-06
0.875969,0.162791,9.18895e-06
0.883721,0.162791,8.64133e-06
0.891473,0.162791,8.08859e-06
0.899225,0.162791,7.53106e-06
0.906977,0.162791,6.96905e-06
0.914729,0.162791,6.40291e-06
0.922481,0.162791,5.83298e-06
0.930233,0.162791,5.25959e-06
0.937984,0.162791,4.68307e-06
0.945736,0.162791,4.10378e-06
0.953488,0.162791,3.52206e-06
0.96124,0.162791,2.93825e-06
0.968992,0.162791,2.35269e-06
0.976744,0.162791,1.76574e-06
